"Subject_ID" "Activity" "Measurement" "Average"
"6668" 21 "Sitting" "fBodyGyro-std()-Z" -0.979130678470588
"6669" 21 "Sitting" "tBodyAcc-mean()-X" 0.277539616823529
"6670" 21 "Sitting" "tBodyAcc-mean()-Y" -0.0144009705494118
"6671" 21 "Sitting" "tBodyAcc-mean()-Z" -0.112057887741176
"6672" 21 "Sitting" "tBodyAcc-std()-X" -0.991777287176471
"6673" 21 "Sitting" "tBodyAcc-std()-Y" -0.966877560941176
"6674" 21 "Sitting" "tBodyAcc-std()-Z" -0.959567861764706
"6675" 21 "Sitting" "tBodyAccJerk-mean()-X" 0.0757109789882353
"6676" 21 "Sitting" "tBodyAccJerk-mean()-Y" 0.0121020139594259
"6677" 21 "Sitting" "tBodyAccJerk-mean()-Z" -0.000175352166235294
"6678" 21 "Sitting" "tBodyAccJerk-std()-X" -0.989439392235294
"6679" 21 "Sitting" "tBodyAccJerk-std()-Y" -0.979002804823529
"6680" 21 "Sitting" "tBodyAccJerk-std()-Z" -0.985823622941176
"6681" 21 "Sitting" "tBodyAccJerkMag-mean()" -0.985947225176471
"6682" 21 "Sitting" "tBodyAccJerkMag-std()" -0.986520865058824
"6683" 21 "Sitting" "tBodyAccMag-mean()" -0.974734999411765
"6684" 21 "Sitting" "tBodyAccMag-std()" -0.971994251294118
"6685" 21 "Sitting" "tBodyGyro-mean()-X" -0.0198712820612471
"6686" 21 "Sitting" "tBodyGyro-mean()-Y" -0.0653077503317647
"6687" 21 "Sitting" "tBodyGyro-mean()-Z" 0.0831326042823529
"6688" 21 "Sitting" "tBodyGyro-std()-X" -0.988410501294118
"6689" 21 "Sitting" "tBodyGyro-std()-Y" -0.976380487294118
"6690" 21 "Sitting" "tBodyGyro-std()-Z" -0.976972658588235
"6691" 21 "Sitting" "tBodyGyroJerk-mean()-X" -0.101114775129412
"6692" 21 "Sitting" "tBodyGyroJerk-mean()-Y" -0.0391483428502824
"6693" 21 "Sitting" "tBodyGyroJerk-mean()-Z" -0.0526409877294118
"6694" 21 "Sitting" "tBodyGyroJerk-std()-X" -0.989472968470588
"6695" 21 "Sitting" "tBodyGyroJerk-std()-Y" -0.989722663529412
"6696" 21 "Sitting" "tBodyGyroJerk-std()-Z" -0.987954515294118
"6697" 21 "Sitting" "tBodyGyroJerkMag-mean()" -0.990307349882353
"6698" 21 "Sitting" "tBodyGyroJerkMag-std()" -0.990302232705882
"6699" 21 "Sitting" "tBodyGyroMag-mean()" -0.964971113764706
"6700" 21 "Sitting" "tBodyGyroMag-std()" -0.971225061647059
"6701" 21 "Sitting" "tGravityAcc-mean()-X" 0.940031368
"6702" 21 "Sitting" "tGravityAcc-mean()-Y" 0.0215206708823529
"6703" 21 "Sitting" "tGravityAcc-mean()-Z" -0.0567766060705882
"6704" 21 "Sitting" "tGravityAcc-std()-X" -0.992936404470588
"6705" 21 "Sitting" "tGravityAcc-std()-Y" -0.979355363176471
"6706" 21 "Sitting" "tGravityAcc-std()-Z" -0.965426493882353
"6707" 21 "Sitting" "tGravityAccMag-mean()" -0.974734999411765
"6708" 21 "Sitting" "tGravityAccMag-std()" -0.971994251294118
"6709" 21 "Standing" "angle(tBodyAccJerkMean),gravityMean)" -0.023120938352809
"6710" 21 "Standing" "angle(tBodyAccMean,gravity)" 0.0169999900124719
"6711" 21 "Standing" "angle(tBodyGyroJerkMean,gravityMean)" 0.0771729732247191
"6712" 21 "Standing" "angle(tBodyGyroMean,gravityMean)" -0.0863232009393258
"6713" 21 "Standing" "angle(X,gravityMean)" -0.611235625168539
"6714" 21 "Standing" "angle(Y,gravityMean)" 0.322136212359551
"6715" 21 "Standing" "angle(Z,gravityMean)" 0.166452878988764
"6716" 21 "Standing" "fBodyAcc-mean()-X" -0.978327686179775
"6717" 21 "Standing" "fBodyAcc-mean()-Y" -0.949694904269663
"6718" 21 "Standing" "fBodyAcc-mean()-Z" -0.960274142134831
"6719" 21 "Standing" "fBodyAcc-meanFreq()-X" -0.0850076160265618
"6720" 21 "Standing" "fBodyAcc-meanFreq()-Y" 0.0366345350988764
"6721" 21 "Standing" "fBodyAcc-meanFreq()-Z" 0.0292119055213483
"6722" 21 "Standing" "fBodyAcc-std()-X" -0.982892836629213
"6723" 21 "Standing" "fBodyAcc-std()-Y" -0.94354515752809
"6724" 21 "Standing" "fBodyAcc-std()-Z" -0.942458908314607
"6725" 21 "Standing" "fBodyAccJerk-mean()-X" -0.976803010674157
"6726" 21 "Standing" "fBodyAccJerk-mean()-Y" -0.964503015505618
"6727" 21 "Standing" "fBodyAccJerk-mean()-Z" -0.974780645393258
"6728" 21 "Standing" "fBodyAccJerk-meanFreq()-X" 0.156072448511236
"6729" 21 "Standing" "fBodyAccJerk-meanFreq()-Y" -0.11577347441236
"6730" 21 "Standing" "fBodyAccJerk-meanFreq()-Z" -0.0494048593741573
"6731" 21 "Standing" "fBodyAccJerk-std()-X" -0.979530485393258
"6732" 21 "Standing" "fBodyAccJerk-std()-Y" -0.966024075955056
"6733" 21 "Standing" "fBodyAccJerk-std()-Z" -0.979723339662921
"6734" 21 "Standing" "fBodyAccMag-mean()" -0.962291334157303
"6735" 21 "Standing" "fBodyAccMag-meanFreq()" 0.0947666458898876
"6736" 21 "Standing" "fBodyAccMag-std()" -0.960041844382022
"6737" 21 "Standing" "fBodyBodyAccJerkMag-mean()" -0.970634296404494
"6738" 21 "Standing" "fBodyBodyAccJerkMag-meanFreq()" 0.29194637176382
"6739" 21 "Standing" "fBodyBodyAccJerkMag-std()" -0.97192611741573
"6740" 21 "Standing" "fBodyBodyGyroJerkMag-mean()" -0.976126760674157
"6741" 21 "Standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.149979231510112
"6742" 21 "Standing" "fBodyBodyGyroJerkMag-std()" -0.977706619550562
"6743" 21 "Standing" "fBodyBodyGyroMag-mean()" -0.956723022359551
"6744" 21 "Standing" "fBodyBodyGyroMag-meanFreq()" -0.141992346874157
"6745" 21 "Standing" "fBodyBodyGyroMag-std()" -0.947763172921348
"6746" 21 "Standing" "fBodyGyro-mean()-X" -0.956989964269663
"6747" 21 "Standing" "fBodyGyro-mean()-Y" -0.960082591123596
"6748" 21 "Standing" "fBodyGyro-mean()-Z" -0.959432562359551
"6749" 21 "Standing" "fBodyGyro-meanFreq()-X" -0.187974567774157
"6750" 21 "Standing" "fBodyGyro-meanFreq()-Y" -0.248811283196742
"6751" 21 "Standing" "fBodyGyro-meanFreq()-Z" -0.0796430681910112
"6752" 21 "Standing" "fBodyGyro-std()-X" -0.964530315842697
"6753" 21 "Standing" "fBodyGyro-std()-Y" -0.954080913707865
"6754" 21 "Standing" "fBodyGyro-std()-Z" -0.963124572134831
"6755" 21 "Standing" "tBodyAcc-mean()-X" 0.27695224258427
"6756" 21 "Standing" "tBodyAcc-mean()-Y" -0.0167084730205618
"6757" 21 "Standing" "tBodyAcc-mean()-Z" -0.110417855808989
"6758" 21 "Standing" "tBodyAcc-std()-X" -0.981419961123596
"6759" 21 "Standing" "tBodyAcc-std()-Y" -0.943601625393258
"6760" 21 "Standing" "tBodyAcc-std()-Z" -0.946123407078652
"6761" 21 "Standing" "tBodyAccJerk-mean()-X" 0.0754543858764045
"6762" 21 "Standing" "tBodyAccJerk-mean()-Y" 0.0100621171270225
"6763" 21 "Standing" "tBodyAccJerk-mean()-Z" -0.00332093673865168
"6764" 21 "Standing" "tBodyAccJerk-std()-X" -0.97706335011236
"6765" 21 "Standing" "tBodyAccJerk-std()-Y" -0.963921458202247
"6766" 21 "Standing" "tBodyAccJerk-std()-Z" -0.977915677191011
"6767" 21 "Standing" "tBodyAccJerkMag-mean()" -0.974765161910112
"6768" 21 "Standing" "tBodyAccJerkMag-std()" -0.97160651494382
"6769" 21 "Standing" "tBodyAccMag-mean()" -0.958774298089888
"6770" 21 "Standing" "tBodyAccMag-std()" -0.956919898202247
"6771" 21 "Standing" "tBodyGyro-mean()-X" -0.0191731896359551
"6772" 21 "Standing" "tBodyGyro-mean()-Y" -0.0738115865407865
"6773" 21 "Standing" "tBodyGyro-mean()-Z" 0.0864863265393258
"6774" 21 "Standing" "tBodyGyro-std()-X" -0.962514526067416
"6775" 21 "Standing" "tBodyGyro-std()-Y" -0.955979192696629
"6776" 21 "Standing" "tBodyGyro-std()-Z" -0.959327022022472
"6777" 21 "Standing" "tBodyGyroJerk-mean()-X" -0.103199796370787
"6778" 21 "Standing" "tBodyGyroJerk-mean()-Y" -0.0404300756516854
"6779" 21 "Standing" "tBodyGyroJerk-mean()-Z" -0.0538211740234831
"6780" 21 "Standing" "tBodyGyroJerk-std()-X" -0.971866494606742
"6781" 21 "Standing" "tBodyGyroJerk-std()-Y" -0.976815894044944
"6782" 21 "Standing" "tBodyGyroJerk-std()-Z" -0.975427259325843
"6783" 21 "Standing" "tBodyGyroJerkMag-mean()" -0.976857084157303
"6784" 21 "Standing" "tBodyGyroJerkMag-std()" -0.976153687752809
"6785" 21 "Standing" "tBodyGyroMag-mean()" -0.949837151797753
"6786" 21 "Standing" "tBodyGyroMag-std()" -0.945614401797753
"6787" 21 "Standing" "tGravityAcc-mean()-X" 0.881213341910112
"6788" 21 "Standing" "tGravityAcc-mean()-Y" -0.346155558876404
"6789" 21 "Standing" "tGravityAcc-mean()-Z" -0.207685689775281
"6790" 21 "Standing" "tGravityAcc-std()-X" -0.982906668876405
"6791" 21 "Standing" "tGravityAcc-std()-Y" -0.977681415955056
"6792" 21 "Standing" "tGravityAcc-std()-Z" -0.958590002247191
"6793" 21 "Standing" "tGravityAccMag-mean()" -0.958774298089888
"6794" 21 "Standing" "tGravityAccMag-std()" -0.956919898202247
"6795" 21 "Laying" "angle(tBodyAccJerkMean),gravityMean)" 0.0209488810833333
"6796" 21 "Laying" "angle(tBodyAccMean,gravity)" 7.52968693333333e-05
"6797" 21 "Laying" "angle(tBodyGyroJerkMean,gravityMean)" -0.0414774911111111
"6798" 21 "Laying" "angle(tBodyGyroMean,gravityMean)" 0.0771675159455556
"6799" 21 "Laying" "angle(X,gravityMean)" 0.377040938888889
"6800" 21 "Laying" "angle(Y,gravityMean)" -0.364984985222222
"6801" 21 "Laying" "angle(Z,gravityMean)" -0.613696120222222
"6802" 21 "Laying" "fBodyAcc-mean()-X" -0.968234375555556
"6803" 21 "Laying" "fBodyAcc-mean()-Y" -0.960069247
"6804" 21 "Laying" "fBodyAcc-mean()-Z" -0.961772190555556
"6805" 21 "Laying" "fBodyAcc-meanFreq()-X" -0.5170305295
"6806" 21 "Laying" "fBodyAcc-meanFreq()-Y" 0.0857486930922889
"6807" 21 "Laying" "fBodyAcc-meanFreq()-Z" 0.0249888787754444
"6808" 21 "Laying" "fBodyAcc-std()-X" -0.950929451222222
"6809" 21 "Laying" "fBodyAcc-std()-Y" -0.957258971111111
"6810" 21 "Laying" "fBodyAcc-std()-Z" -0.940919006555556
"6811" 21 "Laying" "fBodyAccJerk-mean()-X" -0.984188841222222
"6812" 21 "Laying" "fBodyAccJerk-mean()-Y" -0.972039417111111
"6813" 21 "Laying" "fBodyAccJerk-mean()-Z" -0.981630805333333
"6814" 21 "Laying" "fBodyAccJerk-meanFreq()-X" 0.0883780669131111
"6815" 21 "Laying" "fBodyAccJerk-meanFreq()-Y" -0.0257551308055556
"6816" 21 "Laying" "fBodyAccJerk-meanFreq()-Z" 0.043929421471
"6817" 21 "Laying" "fBodyAccJerk-std()-X" -0.987061376777778
"6818" 21 "Laying" "fBodyAccJerk-std()-Y" -0.973164432777778
"6819" 21 "Laying" "fBodyAccJerk-std()-Z" -0.984925270666667
"6820" 21 "Laying" "fBodyAccMag-mean()" -0.953769071222222
"6821" 21 "Laying" "fBodyAccMag-meanFreq()" -0.101802808811111
"6822" 21 "Laying" "fBodyAccMag-std()" -0.944449070888889
"6823" 21 "Laying" "fBodyBodyAccJerkMag-mean()" -0.978444123888889
"6824" 21 "Laying" "fBodyBodyAccJerkMag-meanFreq()" 0.299647660524444
"6825" 21 "Laying" "fBodyBodyAccJerkMag-std()" -0.977604878888889
"6826" 21 "Laying" "fBodyBodyGyroJerkMag-mean()" -0.982993315111111
"6827" 21 "Laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.209995237416667
"6828" 21 "Laying" "fBodyBodyGyroJerkMag-std()" -0.982305117444444
"6829" 21 "Laying" "fBodyBodyGyroMag-mean()" -0.962349012888889
"6830" 21 "Laying" "fBodyBodyGyroMag-meanFreq()" -0.20657270175
"6831" 21 "Laying" "fBodyBodyGyroMag-std()" -0.949736575111111
"6832" 21 "Laying" "fBodyGyro-mean()-X" -0.973410473
"6833" 21 "Laying" "fBodyGyro-mean()-Y" -0.964968005222222
"6834" 21 "Laying" "fBodyGyro-mean()-Z" -0.980811216111111
"6835" 21 "Laying" "fBodyGyro-meanFreq()-X" -0.105481413654444
"6836" 21 "Laying" "fBodyGyro-meanFreq()-Y" -0.407760367
"6837" 21 "Laying" "fBodyGyro-meanFreq()-Z" 0.266238545
"6838" 21 "Laying" "fBodyGyro-std()-X" -0.976226919888889
"6839" 21 "Laying" "fBodyGyro-std()-Y" -0.946599855444444
"6840" 21 "Laying" "fBodyGyro-std()-Z" -0.983270707333333
"6841" 21 "Laying" "tBodyAcc-mean()-X" 0.271325472455556
"6842" 21 "Laying" "tBodyAcc-mean()-Y" -0.0184233048415556
"6843" 21 "Laying" "tBodyAcc-mean()-Z" -0.103253832233333
"6844" 21 "Laying" "tBodyAcc-std()-X" -0.955019866222222
"6845" 21 "Laying" "tBodyAcc-std()-Y" -0.956959422222222
"6846" 21 "Laying" "tBodyAcc-std()-Z" -0.945653787777778
"6847" 21 "Laying" "tBodyAccJerk-mean()-X" 0.0820150201077778
"6848" 21 "Laying" "tBodyAccJerk-mean()-Y" 0.0119943671007778
"6849" 21 "Laying" "tBodyAccJerk-mean()-Z" -0.0139053438591111
"6850" 21 "Laying" "tBodyAccJerk-std()-X" -0.984826520888889
"6851" 21 "Laying" "tBodyAccJerk-std()-Y" -0.971584753222222
"6852" 21 "Laying" "tBodyAccJerk-std()-Z" -0.983977644222222
"6853" 21 "Laying" "tBodyAccJerkMag-mean()" -0.982800330555556
"6854" 21 "Laying" "tBodyAccJerkMag-std()" -0.978552618777778
"6855" 21 "Laying" "tBodyAccMag-mean()" -0.952596583222222
"6856" 21 "Laying" "tBodyAccMag-std()" -0.942186431444444
"6857" 21 "Laying" "tBodyGyro-mean()-X" -0.0305126188777778
"6858" 21 "Laying" "tBodyGyro-mean()-Y" -0.113800486377778
"6859" 21 "Laying" "tBodyGyro-mean()-Z" 0.0980906517
"6860" 21 "Laying" "tBodyGyro-std()-X" -0.975411857555556
"6861" 21 "Laying" "tBodyGyro-std()-Y" -0.952147091444444
"6862" 21 "Laying" "tBodyGyro-std()-Z" -0.981345430888889
"6863" 21 "Laying" "tBodyGyroJerk-mean()-X" -0.0964118375066667
"6864" 21 "Laying" "tBodyGyroJerk-mean()-Y" -0.0346275066055556
"6865" 21 "Laying" "tBodyGyroJerk-mean()-Z" -0.0601398663555556
"6866" 21 "Laying" "tBodyGyroJerk-std()-X" -0.984643717333333
"6867" 21 "Laying" "tBodyGyroJerk-std()-Y" -0.981998497777778
"6868" 21 "Laying" "tBodyGyroJerk-std()-Z" -0.988749495666667
"6869" 21 "Laying" "tBodyGyroJerkMag-mean()" -0.985915906888889
"6870" 21 "Laying" "tBodyGyroJerkMag-std()" -0.982246471555556
"6871" 21 "Laying" "tBodyGyroMag-mean()" -0.949278890222222
"6872" 21 "Laying" "tBodyGyroMag-std()" -0.949289148
"6873" 21 "Laying" "tGravityAcc-mean()-X" -0.174349174822222
"6874" 21 "Laying" "tGravityAcc-mean()-Y" 0.599992678
"6875" 21 "Laying" "tGravityAcc-mean()-Z" 0.788251027111111
"6876" 21 "Laying" "tGravityAcc-std()-X" -0.945905270555556
"6877" 21 "Laying" "tGravityAcc-std()-Y" -0.983732936111111
"6878" 21 "Laying" "tGravityAcc-std()-Z" -0.952416332444444
"6879" 21 "Laying" "tGravityAccMag-mean()" -0.952596583222222
"6880" 21 "Laying" "tGravityAccMag-std()" -0.942186431444444
"6881" 22 "Walking" "angle(tBodyAccJerkMean),gravityMean)" 0.0411484050869565
"6882" 22 "Walking" "angle(tBodyAccMean,gravity)" -0.00700273821739131
"6883" 22 "Walking" "angle(tBodyGyroJerkMean,gravityMean)" 0.0508926570863044
"6884" 22 "Walking" "angle(tBodyGyroMean,gravityMean)" -0.0882211719565217
"6885" 22 "Walking" "angle(X,gravityMean)" -0.748809057173913
"6886" 22 "Walking" "angle(Y,gravityMean)" 0.262107576956522
"6887" 22 "Walking" "angle(Z,gravityMean)" 0.0054581015
"6888" 22 "Walking" "fBodyAcc-mean()-X" -0.0994928588891304
"6889" 22 "Walking" "fBodyAcc-mean()-Y" 0.145367520371739
"6890" 22 "Walking" "fBodyAcc-mean()-Z" -0.25521651373913
"6891" 22 "Walking" "fBodyAcc-meanFreq()-X" -0.2183853882
"6892" 22 "Walking" "fBodyAcc-meanFreq()-Y" 0.309767108065217
"6893" 22 "Walking" "fBodyAcc-meanFreq()-Z" 0.306473449913043
"6894" 22 "Walking" "fBodyAcc-std()-X" 0.0243958191369565
"6895" 22 "Walking" "fBodyAcc-std()-Y" 0.00386841059347826
"6896" 22 "Walking" "fBodyAcc-std()-Z" -0.253643608304348
"6897" 22 "Walking" "fBodyAccJerk-mean()-X" -0.0367047077608696
"6898" 22 "Walking" "fBodyAccJerk-mean()-Y" 0.159995613695652
"6899" 22 "Walking" "fBodyAccJerk-mean()-Z" -0.281973435652174
"6900" 22 "Walking" "fBodyAccJerk-meanFreq()-X" -0.102095050734783
"6901" 22 "Walking" "fBodyAccJerk-meanFreq()-Y" -0.0787882256
"6902" 22 "Walking" "fBodyAccJerk-meanFreq()-Z" -0.00391608825652174
"6903" 22 "Walking" "fBodyAccJerk-std()-X" 0.0180047785304348
"6904" 22 "Walking" "fBodyAccJerk-std()-Y" 0.213423556139739
"6905" 22 "Walking" "fBodyAccJerk-std()-Z" -0.343195610652174
"6906" 22 "Walking" "fBodyAccMag-mean()" -0.0241584964891304
"6907" 22 "Walking" "fBodyAccMag-meanFreq()" 0.368620829130435
"6908" 22 "Walking" "fBodyAccMag-std()" -0.381399308043478
"6909" 22 "Walking" "fBodyBodyAccJerkMag-mean()" 0.0659727285
"6910" 22 "Walking" "fBodyBodyAccJerkMag-meanFreq()" 0.0976461805652174
"6911" 22 "Walking" "fBodyBodyAccJerkMag-std()" 0.158286745226087
"6912" 22 "Walking" "fBodyBodyGyroJerkMag-mean()" -0.553946121521739
"6913" 22 "Walking" "fBodyBodyGyroJerkMag-meanFreq()" 0.279574103891304
"6914" 22 "Walking" "fBodyBodyGyroJerkMag-std()" -0.476405270434783
"6915" 22 "Walking" "fBodyBodyGyroMag-mean()" -0.438378722826087
"6916" 22 "Walking" "fBodyBodyGyroMag-meanFreq()" 0.210282322456522
"6917" 22 "Walking" "fBodyBodyGyroMag-std()" -0.464019127391304
"6918" 22 "Walking" "fBodyGyro-mean()-X" -0.144648652152174
"6919" 22 "Walking" "fBodyGyro-mean()-Y" -0.501176901956522
"6920" 22 "Walking" "fBodyGyro-mean()-Z" -0.083501182326087
"6921" 22 "Walking" "fBodyGyro-meanFreq()-X" -0.0375243720869565
"6922" 22 "Walking" "fBodyGyro-meanFreq()-Y" -0.11413463273913
"6923" 22 "Walking" "fBodyGyro-meanFreq()-Z" 0.06771682861
"6924" 22 "Walking" "fBodyGyro-std()-X" -0.374496318695652
"6925" 22 "Walking" "fBodyGyro-std()-Y" -0.481624411086957
"6926" 22 "Walking" "fBodyGyro-std()-Z" -0.253173876956522
"6927" 22 "Walking" "tBodyAcc-mean()-X" 0.27886459
"6928" 22 "Walking" "tBodyAcc-mean()-Y" -0.0167213607957174
"6929" 22 "Walking" "tBodyAcc-mean()-Z" -0.107112510934783
"6930" 22 "Walking" "tBodyAcc-std()-X" -0.00865921919565217
"6931" 22 "Walking" "tBodyAcc-std()-Y" 0.100384246321739
"6932" 22 "Walking" "tBodyAcc-std()-Z" -0.213351968804348
"6933" 22 "Walking" "tBodyAccJerk-mean()-X" 0.0627777634002174
"6934" 22 "Walking" "tBodyAccJerk-mean()-Y" 0.0356746339782609
"6935" 22 "Walking" "tBodyAccJerk-mean()-Z" 0.00443691445434783
"6936" 22 "Walking" "tBodyAccJerk-std()-X" 0.0358787094391304
"6937" 22 "Walking" "tBodyAccJerk-std()-Y" 0.225542290191304
"6938" 22 "Walking" "tBodyAccJerk-std()-Z" -0.313155902608696
"6939" 22 "Walking" "tBodyAccJerkMag-mean()" 0.02291996735
"6940" 22 "Walking" "tBodyAccJerkMag-std()" 0.111532924945652
"6941" 22 "Walking" "tBodyAccMag-mean()" 0.0722419121669565
"6942" 22 "Walking" "tBodyAccMag-std()" -0.161591787478261
"6943" 22 "Walking" "tBodyGyro-mean()-X" 0.0007771571
"6944" 22 "Walking" "tBodyGyro-mean()-Y" -0.0960880731804348
"6945" 22 "Walking" "tBodyGyro-mean()-Z" 0.0775266594847826
"6946" 22 "Walking" "tBodyGyro-std()-X" -0.318537865869565
"6947" 22 "Walking" "tBodyGyro-std()-Y" -0.486322106521739
"6948" 22 "Walking" "tBodyGyro-std()-Z" -0.151439515130435
"6949" 22 "Walking" "tBodyGyroJerk-mean()-X" -0.132977562363043
"6950" 22 "Walking" "tBodyGyroJerk-mean()-Y" -0.0321910702173913
"6951" 22 "Walking" "tBodyGyroJerk-mean()-Z" -0.0569812455608696
"6952" 22 "Walking" "tBodyGyroJerk-std()-X" -0.226656401521739
"6953" 22 "Walking" "tBodyGyroJerk-std()-Y" -0.651875468913043
"6954" 22 "Walking" "tBodyGyroJerk-std()-Z" -0.234278150891304
"6955" 22 "Walking" "tBodyGyroJerkMag-mean()" -0.461999528913043
"6956" 22 "Walking" "tBodyGyroJerkMag-std()" -0.503106312391304
"6957" 22 "Walking" "tBodyGyroMag-mean()" -0.210608043717391
"6958" 22 "Walking" "tBodyGyroMag-std()" -0.390775683913043
"6959" 22 "Walking" "tGravityAcc-mean()-X" 0.936096410434783
"6960" 22 "Walking" "tGravityAcc-mean()-Y" -0.259644937173913
"6961" 22 "Walking" "tGravityAcc-mean()-Z" 0.0233780056086957
"6962" 22 "Walking" "tGravityAcc-std()-X" -0.969643448043478
"6963" 22 "Walking" "tGravityAcc-std()-Y" -0.963639340217391
"6964" 22 "Walking" "tGravityAcc-std()-Z" -0.955147847391304
"6965" 22 "Walking" "tGravityAccMag-mean()" 0.0722419121669565
"6966" 22 "Walking" "tGravityAccMag-std()" -0.161591787478261
"6967" 22 "Walking_Upstairs" "angle(tBodyAccJerkMean),gravityMean)" -0.0592812958095238
"6968" 22 "Walking_Upstairs" "angle(tBodyAccMean,gravity)" 0.0440866626738095
"6969" 22 "Walking_Upstairs" "angle(tBodyGyroJerkMean,gravityMean)" 0.0874484139761905
"6970" 22 "Walking_Upstairs" "angle(tBodyGyroMean,gravityMean)" -0.312935454047619
"6971" 22 "Walking_Upstairs" "angle(X,gravityMean)" -0.656388436904762
"6972" 22 "Walking_Upstairs" "angle(Y,gravityMean)" 0.317875941428571
"6973" 22 "Walking_Upstairs" "angle(Z,gravityMean)" 0.0891294692238095
"6974" 22 "Walking_Upstairs" "fBodyAcc-mean()-X" -0.0553996485285714
"6975" 22 "Walking_Upstairs" "fBodyAcc-mean()-Y" 0.13068653882619
"6976" 22 "Walking_Upstairs" "fBodyAcc-mean()-Z" -0.228019952309524
"6977" 22 "Walking_Upstairs" "fBodyAcc-meanFreq()-X" -0.21396827747619
"6978" 22 "Walking_Upstairs" "fBodyAcc-meanFreq()-Y" -0.0343404000452381
"6979" 22 "Walking_Upstairs" "fBodyAcc-meanFreq()-Z" -0.0330889778857143
"6980" 22 "Walking_Upstairs" "fBodyAcc-std()-X" 0.132048813464286
"6981" 22 "Walking_Upstairs" "fBodyAcc-std()-Y" 0.230058772192857
"6982" 22 "Walking_Upstairs" "fBodyAcc-std()-Z" -0.116753339559524
"6983" 22 "Walking_Upstairs" "fBodyAccJerk-mean()-X" -0.0382449785166667
"6984" 22 "Walking_Upstairs" "fBodyAccJerk-mean()-Y" -0.0751829281833333
"6985" 22 "Walking_Upstairs" "fBodyAccJerk-mean()-Z" -0.414448875714286
"6986" 22 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-X" 0.0466071941261905
"6987" 22 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-Y" -0.270497675785714
"6988" 22 "Walking_Upstairs" "fBodyAccJerk-meanFreq()-Z" -0.161561379016667
"6989" 22 "Walking_Upstairs" "fBodyAccJerk-std()-X" -0.0677978520178571
"6990" 22 "Walking_Upstairs" "fBodyAccJerk-std()-Y" -0.106099613648095
"6991" 22 "Walking_Upstairs" "fBodyAccJerk-std()-Z" -0.528567802619048
"6992" 22 "Walking_Upstairs" "fBodyAccMag-mean()" -0.0866905123880952
"6993" 22 "Walking_Upstairs" "fBodyAccMag-meanFreq()" 0.29374477
"6994" 22 "Walking_Upstairs" "fBodyAccMag-std()" -0.334126221428571
"6995" 22 "Walking_Upstairs" "fBodyBodyAccJerkMag-mean()" -0.0458020362119048
"6996" 22 "Walking_Upstairs" "fBodyBodyAccJerkMag-meanFreq()" 0.187559363004762
"6997" 22 "Walking_Upstairs" "fBodyBodyAccJerkMag-std()" -0.151299835619048
"6998" 22 "Walking_Upstairs" "fBodyBodyGyroJerkMag-mean()" -0.667996003333333
"6999" 22 "Walking_Upstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.263527183357143
"7000" 22 "Walking_Upstairs" "fBodyBodyGyroJerkMag-std()" -0.70987053452381
"7001" 22 "Walking_Upstairs" "fBodyBodyGyroMag-mean()" -0.369902
"7002" 22 "Walking_Upstairs" "fBodyBodyGyroMag-meanFreq()" -0.224891603642857
"7003" 22 "Walking_Upstairs" "fBodyBodyGyroMag-std()" -0.234023031571429
"7004" 22 "Walking_Upstairs" "fBodyGyro-mean()-X" -0.19545699252381
"7005" 22 "Walking_Upstairs" "fBodyGyro-mean()-Y" -0.523943751666667
"7006" 22 "Walking_Upstairs" "fBodyGyro-mean()-Z" -0.199313066142857
"7007" 22 "Walking_Upstairs" "fBodyGyro-meanFreq()-X" -0.203542110833333
"7008" 22 "Walking_Upstairs" "fBodyGyro-meanFreq()-Y" -0.170789279261905
"7009" 22 "Walking_Upstairs" "fBodyGyro-meanFreq()-Z" -0.147429136850952
"7010" 22 "Walking_Upstairs" "fBodyGyro-std()-X" -0.338139776690476
"7011" 22 "Walking_Upstairs" "fBodyGyro-std()-Y" -0.473882071666667
"7012" 22 "Walking_Upstairs" "fBodyGyro-std()-Z" -0.222431794690476
"7013" 22 "Walking_Upstairs" "tBodyAcc-mean()-X" 0.248391534566667
"7014" 22 "Walking_Upstairs" "tBodyAcc-mean()-Y" -0.0268622561133333
"7015" 22 "Walking_Upstairs" "tBodyAcc-mean()-Z" -0.117550861738095
"7016" 22 "Walking_Upstairs" "tBodyAcc-std()-X" 0.0835738640921429
"7017" 22 "Walking_Upstairs" "tBodyAcc-std()-Y" 0.250067523738095
"7018" 22 "Walking_Upstairs" "tBodyAcc-std()-Z" -0.109613216345238
"7019" 22 "Walking_Upstairs" "tBodyAccJerk-mean()-X" 0.0877172239047619
"7020" 22 "Walking_Upstairs" "tBodyAccJerk-mean()-Y" 0.0367082966285714
"7021" 22 "Walking_Upstairs" "tBodyAccJerk-mean()-Z" -0.033616970907381
"7022" 22 "Walking_Upstairs" "tBodyAccJerk-std()-X" -0.00853992680952381
"7023" 22 "Walking_Upstairs" "tBodyAccJerk-std()-Y" -0.0575784544857143
"7024" 22 "Walking_Upstairs" "tBodyAccJerk-std()-Z" -0.471703304761905
